timestamp,sensor_id,zone,gas_ppm,pressure,temp,humidity
2026-01-20T12:47:31.264764,SENSOR_004,ZONE_A,47.93,98.26,24.65,32.83
2026-01-20T12:47:31.264764,SENSOR_000,ZONE_A,56.25,100.39,28.74,67.28
2026-01-20T12:47:31.264764,SENSOR_003,ZONE_D,50.97,102.3,21.67,31.76
2026-01-20T12:47:31.264764,SENSOR_002,ZONE_C,62.2,102.62,21.39,52.08
2026-01-20T12:47:31.264764,SENSOR_001,ZONE_B,55.63,99.44,29.82,52.77
2026-01-20T12:47:41.264764,SENSOR_002,ZONE_C,34.01,101.66,27.0,40.47
2026-01-20T12:47:41.264764,SENSOR_000,ZONE_A,38.86,99.75,30.45,52.63
2026-01-20T12:47:41.264764,SENSOR_001,ZONE_B,55.11,99.6,28.37,54.17
2026-01-20T12:47:41.264764,SENSOR_003,ZONE_D,51.1,99.95,22.21,52.62
2026-01-20T12:47:41.264764,SENSOR_004,ZONE_A,50.04,101.49,31.97,38.08
2026-01-20T12:47:51.264764,SENSOR_001,ZONE_B,43.69,101.2,25.94,56.22
2026-01-20T12:47:51.264764,SENSOR_000,ZONE_A,42.97,99.5,26.36,58.66
2026-01-20T12:47:51.264764,SENSOR_002,ZONE_C,46.35,101.25,24.0,43.2
2026-01-20T12:47:51.264764,SENSOR_003,ZONE_D,43.63,99.38,33.48,47.1
2026-01-20T12:47:51.264764,SENSOR_004,ZONE_A,55.52,101.62,27.84,47.12
2026-01-20T12:48:01.264764,SENSOR_002,ZONE_C,49.19,103.94,23.72,37.75
2026-01-20T12:48:01.264764,SENSOR_001,ZONE_B,64.83,98.23,21.68,44.29
2026-01-20T12:48:01.264764,SENSOR_003,ZONE_D,48.75,101.52,27.81,63.74
2026-01-20T12:48:01.264764,SENSOR_004,ZONE_A,61.85,97.87,25.78,43.71
2026-01-20T12:48:01.264764,SENSOR_000,ZONE_A,46.7,101.05,26.97,50.1
2026-01-20T12:48:11.264764,SENSOR_003,ZONE_D,34.06,100.93,28.06,47.37
2026-01-20T12:48:11.264764,SENSOR_001,ZONE_B,52.45,98.94,24.84,64.66
2026-01-20T12:48:11.264764,SENSOR_000,ZONE_A,53.69,102.8,30.12,49.18
2026-01-20T12:48:11.264764,SENSOR_002,ZONE_C,59.48,100.85,30.65,52.21
2026-01-20T12:48:11.264764,SENSOR_004,ZONE_A,44.67,100.76,23.84,53.9
2026-01-20T12:48:21.264764,SENSOR_000,ZONE_A,48.12,99.0,27.1,48.14
2026-01-20T12:48:21.264764,SENSOR_001,ZONE_B,44.43,104.02,20.19,44.93
2026-01-20T12:48:21.264764,SENSOR_002,ZONE_C,41.05,100.44,26.59,44.47
2026-01-20T12:48:21.264764,SENSOR_004,ZONE_A,41.75,103.0,25.88,51.86
2026-01-20T12:48:21.264764,SENSOR_003,ZONE_D,52.4,102.47,28.26,44.83
2026-01-20T12:48:31.264764,SENSOR_004,ZONE_A,67.05,97.76,28.83,43.27
2026-01-20T12:48:31.264764,SENSOR_000,ZONE_A,35.91,102.69,28.26,62.77
2026-01-20T12:48:31.264764,SENSOR_003,ZONE_D,48.66,103.76,28.08,38.72
2026-01-20T12:48:31.264764,SENSOR_002,ZONE_C,39.79,98.85,28.52,52.7
2026-01-20T12:48:31.264764,SENSOR_001,ZONE_B,20.79,101.85,24.2,53.86
2026-01-20T12:48:41.264764,SENSOR_004,ZONE_A,55.12,101.24,25.0,55.94
2026-01-20T12:48:41.264764,SENSOR_000,ZONE_A,43.86,100.94,22.06,55.77
2026-01-20T12:48:41.264764,SENSOR_001,ZONE_B,63.15,103.76,24.16,35.28
2026-01-20T12:48:41.264764,SENSOR_002,ZONE_C,64.5,101.54,22.54,54.06
2026-01-20T12:48:41.264764,SENSOR_003,ZONE_D,49.91,101.33,21.66,47.19
2026-01-20T12:48:51.264764,SENSOR_002,ZONE_C,36.54,99.11,24.77,44.21
2026-01-20T12:48:51.264764,SENSOR_003,ZONE_D,53.24,98.67,31.55,51.7
2026-01-20T12:48:51.264764,SENSOR_001,ZONE_B,46.03,101.62,27.01,55.22
2026-01-20T12:48:51.264764,SENSOR_000,ZONE_A,41.67,101.72,28.21,35.03
2026-01-20T12:48:51.264764,SENSOR_004,ZONE_A,71.56,103.33,25.1,44.94
2026-01-20T12:49:01.264764,SENSOR_002,ZONE_C,47.79,99.71,23.39,46.53
2026-01-20T12:49:01.264764,SENSOR_000,ZONE_A,67.04,99.42,29.36,73.9
2026-01-20T12:49:01.264764,SENSOR_003,ZONE_D,36.27,101.46,27.63,54.79
2026-01-20T12:49:01.264764,SENSOR_001,ZONE_B,59.0,106.1,20.57,30.07
2026-01-20T12:49:01.264764,SENSOR_004,ZONE_A,56.95,99.89,22.25,37.21
2026-01-20T12:49:11.264764,SENSOR_000,ZONE_A,36.59,98.37,27.57,56.16
2026-01-20T12:49:11.264764,SENSOR_002,ZONE_C,49.61,102.18,23.66,38.27
2026-01-20T12:49:11.264764,SENSOR_003,ZONE_D,62.21,102.87,25.84,57.13
2026-01-20T12:49:11.264764,SENSOR_001,ZONE_B,51.1,102.47,25.4,63.08
2026-01-20T12:49:11.264764,SENSOR_004,ZONE_A,32.91,101.65,21.18,49.47
2026-01-20T12:49:21.264764,SENSOR_004,ZONE_A,57.48,102.36,23.49,57.89
2026-01-20T12:49:21.264764,SENSOR_001,ZONE_B,42.49,101.42,27.84,35.15
2026-01-20T12:49:21.264764,SENSOR_002,ZONE_C,48.39,101.69,31.59,61.42
2026-01-20T12:49:21.264764,SENSOR_000,ZONE_A,54.03,102.52,24.27,44.32
2026-01-20T12:49:21.264764,SENSOR_003,ZONE_D,29.13,103.99,24.88,50.62
2026-01-20T12:49:31.264764,SENSOR_001,ZONE_B,44.73,99.99,26.86,69.27
2026-01-20T12:49:31.264764,SENSOR_003,ZONE_D,38.32,100.42,27.83,63.17
2026-01-20T12:49:31.264764,SENSOR_002,ZONE_C,68.08,102.36,21.68,60.87
2026-01-20T12:49:31.264764,SENSOR_004,ZONE_A,44.78,103.22,26.24,60.37
2026-01-20T12:49:31.264764,SENSOR_000,ZONE_A,54.27,103.41,30.37,48.55
2026-01-20T12:49:41.264764,SENSOR_001,ZONE_B,39.59,101.55,24.21,49.3
2026-01-20T12:49:41.264764,SENSOR_002,ZONE_C,44.21,99.98,23.03,40.19
2026-01-20T12:49:41.264764,SENSOR_000,ZONE_A,50.54,103.23,27.44,47.54
2026-01-20T12:49:41.264764,SENSOR_004,ZONE_A,59.76,101.6,23.24,51.75
2026-01-20T12:49:41.264764,SENSOR_003,ZONE_D,76.08,101.15,27.79,59.66
2026-01-20T12:49:51.264764,SENSOR_002,ZONE_C,56.07,102.69,19.24,48.38
2026-01-20T12:49:51.264764,SENSOR_003,ZONE_D,49.12,101.4,28.86,31.3
2026-01-20T12:49:51.264764,SENSOR_001,ZONE_B,53.2,102.69,23.75,52.42
2026-01-20T12:49:51.264764,SENSOR_000,ZONE_A,388.34,127.68,20.1,61.91
2026-01-20T12:49:51.264764,SENSOR_004,ZONE_A,54.7,98.48,29.61,46.73
2026-01-20T12:50:01.264764,SENSOR_000,ZONE_A,618.7,90.94,22.34,22.79
2026-01-20T12:50:01.264764,SENSOR_004,ZONE_A,59.63,100.4,21.11,39.4
2026-01-20T12:50:01.264764,SENSOR_002,ZONE_C,43.7,103.25,21.13,42.54
2026-01-20T12:50:01.264764,SENSOR_003,ZONE_D,49.75,96.3,25.47,54.15
2026-01-20T12:50:01.264764,SENSOR_001,ZONE_B,42.16,103.09,27.88,31.89
2026-01-20T12:50:11.264764,SENSOR_004,ZONE_A,53.57,103.64,26.24,34.43
2026-01-20T12:50:11.264764,SENSOR_003,ZONE_D,58.06,101.9,25.78,50.82
2026-01-20T12:50:11.264764,SENSOR_000,ZONE_A,69.98,100.48,27.01,46.89
2026-01-20T12:50:11.264764,SENSOR_002,ZONE_C,37.3,103.06,29.01,48.56
2026-01-20T12:50:11.264764,SENSOR_001,ZONE_B,54.0,105.02,21.86,44.43
2026-01-20T12:50:21.264764,SENSOR_003,ZONE_D,33.7,101.31,28.69,54.35
2026-01-20T12:50:21.264764,SENSOR_000,ZONE_A,49.01,101.86,20.39,59.82
2026-01-20T12:50:21.264764,SENSOR_001,ZONE_B,39.06,99.18,22.51,58.85
2026-01-20T12:50:21.264764,SENSOR_002,ZONE_C,57.03,102.65,24.18,65.17
2026-01-20T12:50:21.264764,SENSOR_004,ZONE_A,55.5,99.44,23.5,46.06
2026-01-20T12:50:31.264764,SENSOR_003,ZONE_D,45.59,103.07,24.94,54.15
2026-01-20T12:50:31.264764,SENSOR_004,ZONE_A,51.49,102.9,25.74,63.09
2026-01-20T12:50:31.264764,SENSOR_000,ZONE_A,59.74,98.14,28.51,45.86
2026-01-20T12:50:31.264764,SENSOR_002,ZONE_C,48.75,102.2,23.41,62.57
2026-01-20T12:50:31.264764,SENSOR_001,ZONE_B,50.5,101.63,26.61,48.22
2026-01-20T12:50:41.264764,SENSOR_001,ZONE_B,48.17,102.76,27.45,48.08
2026-01-20T12:50:41.264764,SENSOR_004,ZONE_A,58.58,100.04,14.42,54.08
2026-01-20T12:50:41.264764,SENSOR_000,ZONE_A,41.63,99.55,25.46,46.91
2026-01-20T12:50:41.264764,SENSOR_003,ZONE_D,997.09,118.38,48.0,89.39
2026-01-20T12:50:41.264764,SENSOR_002,ZONE_C,35.96,102.36,23.84,61.21
2026-01-20T12:50:51.264764,SENSOR_000,ZONE_A,55.44,101.49,21.13,50.56
2026-01-20T12:50:51.264764,SENSOR_003,ZONE_D,45.71,99.31,21.88,44.78
2026-01-20T12:50:51.264764,SENSOR_001,ZONE_B,65.23,102.62,23.55,55.48
2026-01-20T12:50:51.264764,SENSOR_004,ZONE_A,27.18,102.01,23.45,49.43
2026-01-20T12:50:51.264764,SENSOR_002,ZONE_C,42.07,99.3,20.94,59.4
2026-01-20T12:51:01.264764,SENSOR_002,ZONE_C,54.69,98.71,28.21,36.02
2026-01-20T12:51:01.264764,SENSOR_000,ZONE_A,42.98,99.9,22.74,28.86
2026-01-20T12:51:01.264764,SENSOR_003,ZONE_D,60.97,102.62,20.58,48.19
2026-01-20T12:51:01.264764,SENSOR_001,ZONE_B,37.07,101.06,27.39,56.0
2026-01-20T12:51:01.264764,SENSOR_004,ZONE_A,41.52,97.21,26.62,46.98
2026-01-20T12:51:11.264764,SENSOR_001,ZONE_B,57.42,103.03,25.54,39.97
2026-01-20T12:51:11.264764,SENSOR_004,ZONE_A,988.82,121.05,32.76,25.35
2026-01-20T12:51:11.264764,SENSOR_002,ZONE_C,54.44,106.13,27.31,52.54
2026-01-20T12:51:11.264764,SENSOR_000,ZONE_A,43.92,104.91,23.77,59.96
2026-01-20T12:51:11.264764,SENSOR_003,ZONE_D,59.79,102.24,22.08,31.91
2026-01-20T12:51:21.264764,SENSOR_000,ZONE_A,511.08,90.8,32.34,57.36
2026-01-20T12:51:21.264764,SENSOR_002,ZONE_C,44.78,99.74,23.63,44.8
2026-01-20T12:51:21.264764,SENSOR_001,ZONE_B,53.43,101.62,24.08,16.05
2026-01-20T12:51:21.264764,SENSOR_004,ZONE_A,61.97,102.76,28.46,45.34
2026-01-20T12:51:21.264764,SENSOR_003,ZONE_D,51.69,99.94,27.29,69.71
2026-01-20T12:51:31.264764,SENSOR_000,ZONE_A,37.99,104.46,24.65,53.22
2026-01-20T12:51:31.264764,SENSOR_001,ZONE_B,48.19,103.24,26.48,55.92
2026-01-20T12:51:31.264764,SENSOR_002,ZONE_C,53.52,101.75,23.18,34.04
2026-01-20T12:51:31.264764,SENSOR_003,ZONE_D,71.77,98.84,25.69,44.32
2026-01-20T12:51:31.264764,SENSOR_004,ZONE_A,47.03,99.22,29.32,57.4
2026-01-20T12:51:41.264764,SENSOR_000,ZONE_A,65.8,104.88,29.13,60.15
2026-01-20T12:51:41.264764,SENSOR_004,ZONE_A,57.67,102.37,22.76,42.6
2026-01-20T12:51:41.264764,SENSOR_001,ZONE_B,63.59,102.29,27.67,68.13
2026-01-20T12:51:41.264764,SENSOR_002,ZONE_C,34.97,101.85,22.36,40.11
2026-01-20T12:51:41.264764,SENSOR_003,ZONE_D,56.15,102.3,25.71,57.64
2026-01-20T12:51:51.264764,SENSOR_003,ZONE_D,38.61,101.04,25.35,45.76
2026-01-20T12:51:51.264764,SENSOR_000,ZONE_A,47.84,101.67,25.43,52.37
2026-01-20T12:51:51.264764,SENSOR_001,ZONE_B,50.44,103.4,23.88,52.45
2026-01-20T12:51:51.264764,SENSOR_004,ZONE_A,51.04,102.17,22.48,65.25
2026-01-20T12:51:51.264764,SENSOR_002,ZONE_C,56.52,104.12,26.55,51.97
2026-01-20T12:52:01.264764,SENSOR_002,ZONE_C,57.64,100.59,22.41,40.19
2026-01-20T12:52:01.264764,SENSOR_000,ZONE_A,350.21,95.81,33.54,49.19
2026-01-20T12:52:01.264764,SENSOR_001,ZONE_B,61.09,101.38,22.2,49.35
2026-01-20T12:52:01.264764,SENSOR_004,ZONE_A,45.68,100.47,28.26,51.13
2026-01-20T12:52:01.264764,SENSOR_003,ZONE_D,58.58,99.42,27.65,49.35
2026-01-20T12:52:11.264764,SENSOR_001,ZONE_B,52.97,103.04,24.9,49.94
2026-01-20T12:52:11.264764,SENSOR_003,ZONE_D,55.79,101.96,26.24,39.99
2026-01-20T12:52:11.264764,SENSOR_004,ZONE_A,24.26,102.15,26.92,56.88
2026-01-20T12:52:11.264764,SENSOR_002,ZONE_C,57.58,98.69,24.8,63.21
2026-01-20T12:52:11.264764,SENSOR_000,ZONE_A,55.85,104.08,25.25,55.17
2026-01-20T12:52:21.264764,SENSOR_000,ZONE_A,51.51,100.08,24.77,58.91
2026-01-20T12:52:21.264764,SENSOR_003,ZONE_D,677.4,109.36,31.25,78.93
2026-01-20T12:52:21.264764,SENSOR_002,ZONE_C,44.9,101.55,25.14,43.21
2026-01-20T12:52:21.264764,SENSOR_004,ZONE_A,53.23,101.57,27.26,49.36
2026-01-20T12:52:21.264764,SENSOR_001,ZONE_B,49.13,100.84,23.71,39.56
2026-01-20T12:52:31.264764,SENSOR_003,ZONE_D,34.94,102.02,25.53,50.7
2026-01-20T12:52:31.264764,SENSOR_002,ZONE_C,56.36,102.24,24.23,56.24
2026-01-20T12:52:31.264764,SENSOR_004,ZONE_A,68.18,99.23,29.21,68.17
2026-01-20T12:52:31.264764,SENSOR_001,ZONE_B,38.43,101.38,27.44,62.9
2026-01-20T12:52:31.264764,SENSOR_000,ZONE_A,57.7,100.32,26.79,38.14
2026-01-20T12:52:41.264764,SENSOR_000,ZONE_A,35.03,100.0,23.02,42.11
2026-01-20T12:52:41.264764,SENSOR_002,ZONE_C,63.13,100.03,26.6,52.46
2026-01-20T12:52:41.264764,SENSOR_004,ZONE_A,44.02,99.26,24.26,46.91
2026-01-20T12:52:41.264764,SENSOR_003,ZONE_D,39.78,107.02,26.56,46.39
2026-01-20T12:52:41.264764,SENSOR_001,ZONE_B,58.78,102.57,23.66,44.84
2026-01-20T12:52:51.264764,SENSOR_003,ZONE_D,53.76,100.32,22.04,39.49
2026-01-20T12:52:51.264764,SENSOR_002,ZONE_C,46.93,99.51,21.46,43.82
2026-01-20T12:52:51.264764,SENSOR_000,ZONE_A,53.24,102.58,23.7,64.28
2026-01-20T12:52:51.264764,SENSOR_004,ZONE_A,53.04,102.0,25.93,50.27
2026-01-20T12:52:51.264764,SENSOR_001,ZONE_B,56.63,103.26,25.9,52.53
2026-01-20T12:53:01.264764,SENSOR_002,ZONE_C,60.13,99.97,24.71,55.69
2026-01-20T12:53:01.264764,SENSOR_004,ZONE_A,44.84,100.4,27.1,42.85
2026-01-20T12:53:01.264764,SENSOR_003,ZONE_D,67.49,103.81,26.97,43.84
2026-01-20T12:53:01.264764,SENSOR_000,ZONE_A,56.51,98.21,22.77,47.9
2026-01-20T12:53:01.264764,SENSOR_001,ZONE_B,61.07,102.91,28.55,59.28
2026-01-20T12:53:11.264764,SENSOR_001,ZONE_B,58.27,101.27,26.98,48.98
2026-01-20T12:53:11.264764,SENSOR_004,ZONE_A,38.1,101.5,24.65,38.73
2026-01-20T12:53:11.264764,SENSOR_000,ZONE_A,42.47,100.95,26.26,47.3
2026-01-20T12:53:11.264764,SENSOR_002,ZONE_C,48.57,101.42,22.12,48.52
2026-01-20T12:53:11.264764,SENSOR_003,ZONE_D,59.63,105.3,26.98,41.07
2026-01-20T12:53:21.264764,SENSOR_001,ZONE_B,36.09,100.57,27.38,40.14
2026-01-20T12:53:21.264764,SENSOR_000,ZONE_A,36.95,102.13,24.63,40.41
2026-01-20T12:53:21.264764,SENSOR_003,ZONE_D,33.69,101.18,26.29,45.69
2026-01-20T12:53:21.264764,SENSOR_002,ZONE_C,29.29,102.93,26.97,46.07
2026-01-20T12:53:21.264764,SENSOR_004,ZONE_A,51.96,103.79,24.8,53.51
2026-01-20T12:53:31.264764,SENSOR_002,ZONE_C,73.86,99.9,19.68,53.17
2026-01-20T12:53:31.264764,SENSOR_001,ZONE_B,43.33,100.16,22.08,57.66
2026-01-20T12:53:31.264764,SENSOR_004,ZONE_A,62.67,102.39,28.87,52.36
2026-01-20T12:53:31.264764,SENSOR_000,ZONE_A,62.24,104.26,17.35,50.77
2026-01-20T12:53:31.264764,SENSOR_003,ZONE_D,48.22,100.12,29.02,52.19
2026-01-20T12:53:41.264764,SENSOR_000,ZONE_A,47.85,99.89,22.17,32.45
2026-01-20T12:53:41.264764,SENSOR_001,ZONE_B,45.2,102.58,28.06,24.51
2026-01-20T12:53:41.264764,SENSOR_004,ZONE_A,43.4,102.37,27.86,53.16
2026-01-20T12:53:41.264764,SENSOR_002,ZONE_C,52.8,99.24,22.83,27.98
2026-01-20T12:53:41.264764,SENSOR_003,ZONE_D,46.3,95.83,26.47,42.9
2026-01-20T12:53:51.264764,SENSOR_001,ZONE_B,491.0,126.74,52.12,60.39
2026-01-20T12:53:51.264764,SENSOR_004,ZONE_A,45.82,100.76,26.13,48.5
2026-01-20T12:53:51.264764,SENSOR_003,ZONE_D,41.29,101.53,19.7,35.76
2026-01-20T12:53:51.264764,SENSOR_002,ZONE_C,42.07,98.7,31.46,56.29
2026-01-20T12:53:51.264764,SENSOR_000,ZONE_A,58.38,99.75,24.64,51.65
2026-01-20T12:54:01.264764,SENSOR_003,ZONE_D,38.38,101.65,26.68,54.53
2026-01-20T12:54:01.264764,SENSOR_004,ZONE_A,36.5,102.36,23.67,54.54
2026-01-20T12:54:01.264764,SENSOR_000,ZONE_A,39.15,102.75,24.63,40.26
2026-01-20T12:54:01.264764,SENSOR_001,ZONE_B,36.89,100.62,23.18,62.56
2026-01-20T12:54:01.264764,SENSOR_002,ZONE_C,59.92,101.38,21.27,61.87
2026-01-20T12:54:11.264764,SENSOR_002,ZONE_C,56.84,102.21,25.21,55.34
2026-01-20T12:54:11.264764,SENSOR_000,ZONE_A,47.06,102.4,20.14,58.81
2026-01-20T12:54:11.264764,SENSOR_004,ZONE_A,39.78,98.1,23.95,46.39
2026-01-20T12:54:11.264764,SENSOR_001,ZONE_B,54.26,102.44,21.4,50.77
2026-01-20T12:54:11.264764,SENSOR_003,ZONE_D,31.46,100.41,22.93,53.83
2026-01-20T12:54:21.264764,SENSOR_002,ZONE_C,42.38,100.36,26.93,48.0
2026-01-20T12:54:21.264764,SENSOR_004,ZONE_A,31.28,101.3,24.17,45.96
2026-01-20T12:54:21.264764,SENSOR_003,ZONE_D,55.13,102.45,29.97,35.46
2026-01-20T12:54:21.264764,SENSOR_001,ZONE_B,64.14,103.21,19.66,43.83
2026-01-20T12:54:21.264764,SENSOR_000,ZONE_A,79.57,100.97,22.69,49.37
2026-01-20T12:54:31.264764,SENSOR_004,ZONE_A,41.08,100.35,19.52,57.0
2026-01-20T12:54:31.264764,SENSOR_001,ZONE_B,33.3,103.7,30.5,45.89
2026-01-20T12:54:31.264764,SENSOR_003,ZONE_D,34.47,101.75,25.11,64.9
2026-01-20T12:54:31.264764,SENSOR_002,ZONE_C,45.88,103.52,20.92,73.43
2026-01-20T12:54:31.264764,SENSOR_000,ZONE_A,37.11,101.47,25.25,45.34
2026-01-20T12:54:41.264764,SENSOR_003,ZONE_D,49.24,102.64,25.44,53.44
2026-01-20T12:54:41.264764,SENSOR_002,ZONE_C,53.05,99.99,22.15,39.68
2026-01-20T12:54:41.264764,SENSOR_004,ZONE_A,51.23,101.74,26.27,35.45
2026-01-20T12:54:41.264764,SENSOR_000,ZONE_A,48.06,102.24,21.9,58.17
2026-01-20T12:54:41.264764,SENSOR_001,ZONE_B,53.21,102.32,26.7,56.46
2026-01-20T12:54:51.264764,SENSOR_001,ZONE_B,43.19,100.19,23.83,50.1
2026-01-20T12:54:51.264764,SENSOR_003,ZONE_D,46.17,101.77,25.19,45.89
2026-01-20T12:54:51.264764,SENSOR_002,ZONE_C,44.64,100.32,22.95,57.93
2026-01-20T12:54:51.264764,SENSOR_004,ZONE_A,54.89,101.0,24.35,61.4
2026-01-20T12:54:51.264764,SENSOR_000,ZONE_A,34.04,99.36,24.42,57.17
2026-01-20T12:55:01.264764,SENSOR_001,ZONE_B,357.79,99.46,39.91,42.29
2026-01-20T12:55:01.264764,SENSOR_004,ZONE_A,70.78,103.29,27.47,40.46
2026-01-20T12:55:01.264764,SENSOR_000,ZONE_A,60.98,103.17,28.47,53.93
2026-01-20T12:55:01.264764,SENSOR_003,ZONE_D,60.72,102.1,20.83,47.27
2026-01-20T12:55:01.264764,SENSOR_002,ZONE_C,61.38,97.64,22.01,74.22
2026-01-20T12:55:11.264764,SENSOR_000,ZONE_A,58.06,96.71,27.45,57.16
2026-01-20T12:55:11.264764,SENSOR_002,ZONE_C,44.07,98.67,23.25,34.45
2026-01-20T12:55:11.264764,SENSOR_003,ZONE_D,47.91,102.11,27.69,52.0
2026-01-20T12:55:11.264764,SENSOR_004,ZONE_A,45.89,95.9,24.21,49.91
2026-01-20T12:55:11.264764,SENSOR_001,ZONE_B,59.62,105.37,27.03,44.34
2026-01-20T12:55:21.264764,SENSOR_003,ZONE_D,556.57,128.14,50.09,68.33
2026-01-20T12:55:21.264764,SENSOR_000,ZONE_A,44.15,99.98,25.46,41.01
2026-01-20T12:55:21.264764,SENSOR_004,ZONE_A,36.34,101.58,19.54,41.88
2026-01-20T12:55:21.264764,SENSOR_002,ZONE_C,62.64,103.19,20.87,33.14
2026-01-20T12:55:21.264764,SENSOR_001,ZONE_B,55.08,100.23,22.66,63.46
2026-01-20T12:55:31.264764,SENSOR_002,ZONE_C,62.57,102.09,21.62,52.15
2026-01-20T12:55:31.264764,SENSOR_003,ZONE_D,57.39,99.13,30.22,44.18
2026-01-20T12:55:31.264764,SENSOR_004,ZONE_A,46.53,102.9,21.95,43.79
2026-01-20T12:55:31.264764,SENSOR_000,ZONE_A,53.48,98.58,23.76,71.43
2026-01-20T12:55:31.264764,SENSOR_001,ZONE_B,52.29,99.92,26.92,44.19
2026-01-20T12:55:41.264764,SENSOR_001,ZONE_B,65.44,100.54,23.02,60.49
2026-01-20T12:55:41.264764,SENSOR_004,ZONE_A,60.06,99.11,23.65,57.2
2026-01-20T12:55:41.264764,SENSOR_003,ZONE_D,48.64,101.36,25.94,68.98
2026-01-20T12:55:41.264764,SENSOR_000,ZONE_A,532.24,102.06,24.33,56.2
2026-01-20T12:55:41.264764,SENSOR_002,ZONE_C,50.05,100.16,21.13,42.24
2026-01-20T12:55:51.264764,SENSOR_002,ZONE_C,44.77,103.13,24.12,58.31
2026-01-20T12:55:51.264764,SENSOR_001,ZONE_B,50.77,102.66,31.05,40.8
2026-01-20T12:55:51.264764,SENSOR_003,ZONE_D,37.56,105.2,27.32,55.86
2026-01-20T12:55:51.264764,SENSOR_000,ZONE_A,52.05,99.39,23.57,39.97
2026-01-20T12:55:51.264764,SENSOR_004,ZONE_A,65.39,103.17,28.54,49.96
2026-01-20T12:56:01.264764,SENSOR_001,ZONE_B,781.88,97.02,24.17,67.03
2026-01-20T12:56:01.264764,SENSOR_004,ZONE_A,51.3,101.28,21.77,32.85
2026-01-20T12:56:01.264764,SENSOR_003,ZONE_D,59.17,104.28,24.06,51.57
2026-01-20T12:56:01.264764,SENSOR_002,ZONE_C,49.57,100.42,21.46,66.72
2026-01-20T12:56:01.264764,SENSOR_000,ZONE_A,62.62,100.75,25.23,64.94
2026-01-20T12:56:11.264764,SENSOR_001,ZONE_B,33.49,100.78,29.26,54.37
2026-01-20T12:56:11.264764,SENSOR_003,ZONE_D,65.72,103.8,28.03,52.94
2026-01-20T12:56:11.264764,SENSOR_004,ZONE_A,62.89,97.99,24.72,56.52
2026-01-20T12:56:11.264764,SENSOR_002,ZONE_C,60.69,98.4,28.87,60.58
2026-01-20T12:56:11.264764,SENSOR_000,ZONE_A,45.25,101.48,28.0,48.03
2026-01-20T12:56:21.264764,SENSOR_003,ZONE_D,61.07,104.06,23.2,50.86
2026-01-20T12:56:21.264764,SENSOR_001,ZONE_B,52.44,100.6,26.79,61.22
2026-01-20T12:56:21.264764,SENSOR_002,ZONE_C,59.96,103.87,24.11,61.81
2026-01-20T12:56:21.264764,SENSOR_004,ZONE_A,39.68,102.38,29.48,49.19
2026-01-20T12:56:21.264764,SENSOR_000,ZONE_A,31.22,101.83,22.74,52.29
2026-01-20T12:56:31.264764,SENSOR_004,ZONE_A,54.68,103.49,17.27,42.24
2026-01-20T12:56:31.264764,SENSOR_002,ZONE_C,56.85,100.25,28.92,46.43
2026-01-20T12:56:31.264764,SENSOR_001,ZONE_B,38.74,102.88,26.97,44.01
2026-01-20T12:56:31.264764,SENSOR_000,ZONE_A,25.91,102.56,18.83,38.69
2026-01-20T12:56:31.264764,SENSOR_003,ZONE_D,67.46,100.7,22.57,37.35
2026-01-20T12:56:41.264764,SENSOR_000,ZONE_A,63.04,103.34,25.81,49.0
2026-01-20T12:56:41.264764,SENSOR_003,ZONE_D,60.33,101.5,24.43,53.72
2026-01-20T12:56:41.264764,SENSOR_001,ZONE_B,51.36,98.51,25.24,46.4
2026-01-20T12:56:41.264764,SENSOR_002,ZONE_C,29.06,101.5,32.01,50.05
2026-01-20T12:56:41.264764,SENSOR_004,ZONE_A,49.97,98.56,25.92,56.78
2026-01-20T12:56:51.264764,SENSOR_003,ZONE_D,32.18,105.74,21.55,50.36
2026-01-20T12:56:51.264764,SENSOR_002,ZONE_C,32.01,98.12,23.68,54.41
2026-01-20T12:56:51.264764,SENSOR_000,ZONE_A,56.3,98.84,22.3,64.44
2026-01-20T12:56:51.264764,SENSOR_001,ZONE_B,38.18,100.52,19.48,58.87
2026-01-20T12:56:51.264764,SENSOR_004,ZONE_A,34.04,100.32,20.15,42.26
2026-01-20T12:57:01.264764,SENSOR_004,ZONE_A,35.1,101.73,29.73,46.68
2026-01-20T12:57:01.264764,SENSOR_000,ZONE_A,44.75,103.95,25.72,44.63
2026-01-20T12:57:01.264764,SENSOR_002,ZONE_C,55.55,100.55,24.44,35.6
2026-01-20T12:57:01.264764,SENSOR_001,ZONE_B,32.6,102.78,26.98,42.75
2026-01-20T12:57:01.264764,SENSOR_003,ZONE_D,47.18,102.43,30.22,49.98
2026-01-20T12:57:11.264764,SENSOR_000,ZONE_A,57.69,102.47,30.14,45.98
2026-01-20T12:57:11.264764,SENSOR_003,ZONE_D,59.31,103.4,22.62,47.08
2026-01-20T12:57:11.264764,SENSOR_001,ZONE_B,60.09,101.12,21.91,25.37
2026-01-20T12:57:11.264764,SENSOR_002,ZONE_C,55.23,100.73,28.95,54.71
2026-01-20T12:57:11.264764,SENSOR_004,ZONE_A,59.74,100.76,25.08,38.15
2026-01-20T12:57:21.264764,SENSOR_003,ZONE_D,64.38,102.41,25.03,53.75
2026-01-20T12:57:21.264764,SENSOR_002,ZONE_C,31.93,103.08,29.41,54.28
